_id,_description,_releaseStatus,_scope,_openedAt,_closedAt
985,テストイベントメンバー選択用データ2（集計中）,2,,2021/11/10 15:00:00,2021/11/21 14:59:59
986,テストイベント応募期間2,2,,2021/11/21 15:00:00,2021/11/25 14:59:59
987,リアルインセンティブテスト用データ3（開催中）,2,,2021/11/25 15:00:00,2021/12/30 14:59:59
988,リアルインセンティブテスト用データ3（集計中）,2,,2021/12/30 15:00:00,2022/01/10 14:59:59
989,リアルインセンティブテスト応募期間3,2,,2022/01/10 15:00:00,2022/01/17 14:59:59
990,イベントテスト用,2,,2023/10/15 5:00:00,2023/10/25 4:59:59
991,メンバー追加検証用,2,,2021/11/30 18:00:00,
992,汎用告知用,2,,2021/08/01 3:00:00,2021/08/05 2:59:59
993,期間限定交換所,2,,2020/07/20 3:00:00,2021/07/25 2:59:59
994,テスト用バナー期限1,2,,2020/06/30 15:00:00,2021/07/25 14:59:59
995,テスト用バナー期限2,2,,2020/07/13 15:00:00,2021/07/31 14:59:59
996,期間限定ショップ,2,,2020/06/30 15:00:00,2021/09/30 14:59:59
997,譜面テスト用,2,,2035/03/31 15:00:00,
998,テストデータ(ショップ周りで使用),2,,2020/06/30 15:00:00,2021/07/31 14:59:59
150,,2,,2023/11/30 15:00:00,2023/12/31 14:59:59
160,,2,,2023/11/30 15:00:00,2023/12/31 14:59:59
161,,2,,,2023/11/30 14:59:59
162,,2,,2023/12/31 15:00:00,
170,,2,,2023/10/31 15:00:00,2023/11/30 14:59:59
171,,2,,2024/01/31 15:00:00,2024/02/28 14:59:59
180,,2,,2023/10/31 15:00:00,2024/02/28 14:59:59
190,,2,,2023/12/31 15:00:00,2024/01/31 14:59:59
191,,2,,,2023/12/31 14:59:59
192,,2,,2023/12/31 15:00:00,2024/01/14 14:59:59
193,,2,,2024/01/14 15:00:00,2024/01/31 14:59:59
194,,2,,2023/12/31 15:00:00,
924020101,國際版特製轉蛋-1 (舊活動轉蛋卡),1,,2024/02/01 2:00:00,2024/02/16 07:59:59
924021601,國際版特製轉蛋-2 (過期生日卡),1,,2024/02/16 8:00:00,2024/03/01 07:59:59
924031701,復刻-國際版特製轉蛋-1 (舊活動轉蛋卡),1,,2024/03/17 8:00:00,2024/03/31 07:59:59
924032501,復刻-μ's限定！ピックアップ勧誘 轉蛋+交換所,1,,2024/03/25 8:00:00,2024/04/12 07:59:59
924041701,復刻 Aqours限定！ピックアップ勧誘 轉蛋+交換所,1,,2024/04/17 8:00:00,2024/05/06 07:59:59
924042401,復刻 GL登場紀念招募2 (過期生日卡),1,,2024/04/24 8:00:00,2024/05/08 07:59:59
924050701,,1,,2024/05/07 8:00:00,2024/05/20 07:59:59
924052401,,1,,2024/05/24 8:00:00,2024/05/31 07:59:59
