_id,_title,_detail,_type,_parentMasterMissionId,_conditionType,_conditionValues,_conditionNumber,_masterMissionRewardId,_priority,_masterReleaseLabelId
1121004,"Earn an overall total of 3,000,000G.","Earn an overall total of 3,000,000G.",1,1121003,21,,3000000,131121004,99762,1
1121005,"Earn an overall total of 4,000,000G.","Earn an overall total of 4,000,000G.",1,1121004,21,,4000000,131121005,99761,1
1121006,"Earn an overall total of 5,000,000G.","Earn an overall total of 5,000,000G.",1,1121005,21,,5000000,131121006,99760,1
1121007,"Earn an overall total of 6,000,000G.","Earn an overall total of 6,000,000G.",1,1121006,21,,6000000,131121007,99759,1
1121008,"Earn an overall total of 7,000,000G.","Earn an overall total of 7,000,000G.",1,1121007,21,,7000000,131121008,99758,1
1121009,"Earn an overall total of 8,000,000G.","Earn an overall total of 8,000,000G.",1,1121008,21,,8000000,131121009,99757,1
1121010,"Earn an overall total of 9,000,000G.","Earn an overall total of 9,000,000G.",1,1121009,21,,9000000,131121010,99756,1
1121011,"Earn an overall total of 10,000,000G.","Earn an overall total of 10,000,000G.",1,1121010,21,,10000000,131121011,99755,1
1121012,"Earn an overall total of 20,000,000G.","Earn an overall total of 20,000,000G.",1,1121011,21,,20000000,131121012,99754,1
1121013,"Earn an overall total of 30,000,000G.","Earn an overall total of 30,000,000G.",1,1121012,21,,30000000,131121013,99753,1
1121014,"Earn an overall total of 40,000,000G.","Earn an overall total of 40,000,000G.",1,1121013,21,,40000000,131121014,99752,1
1121015,"Earn an overall total of 50,000,000G.","Earn an overall total of 50,000,000G.",1,1121014,21,,50000000,131121015,99751,1
1121016,"Earn an overall total of 60,000,000G.","Earn an overall total of 60,000,000G.",1,1121015,21,,60000000,131121016,99750,1
1121017,"Earn an overall total of 70,000,000G.","Earn an overall total of 70,000,000G.",1,1121016,21,,70000000,131121017,99749,1
1121018,"Earn an overall total of 85,000,000G.","Earn an overall total of 85,000,000G.",1,1121017,21,,85000000,131121018,99748,1
1121019,"Earn an overall total of 100,000,000G.","Earn an overall total of 100,000,000G.",1,1121018,21,,100000000,131121019,99747,1
1158001,"Increase bond with Honoka Kosaka to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1001,1500,131158001,99746,1
1158002,"Increase bond with Eli Ayase to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1002,1500,131158002,99745,1
1158003,"Increase bond with Kotori Minami to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1003,1500,131158003,99744,1
1158004,"Increase bond with Umi Sonoda to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1004,1500,131158004,99743,1
1158005,"Increase bond with Rin Hoshizora to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1005,1500,131158005,99742,1
1158006,"Increase bond with Maki Nishikino to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1006,1500,131158006,99741,1
1158007,"Increase bond with Nozomi Tojo to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1007,1500,131158007,99740,1
1158008,"Increase bond with Hanayo Koizumi to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1008,1500,131158008,99739,1
1158009,"Increase bond with Nico Yazawa to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,1009,1500,131158009,99738,1
1158010,"Increase bond with Chika Takami to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2001,1500,131158010,99737,1
1158011,"Increase bond with Riko Sakurauchi to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2002,1500,131158011,99736,1
1158012,"Increase bond with Kanan Matsuura to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2003,1500,131158012,99735,1
1158013,"Increase bond with Dia Kurosawa to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2004,1500,131158013,99734,1
1158014,"Increase bond with You Watanabe to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2005,1500,131158014,99733,1
1158015,"Increase bond with Yoshiko Tsushima to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2006,1500,131158015,99732,1
1158016,"Increase bond with Hanamaru Kunikida to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2007,1500,131158016,99731,1
1158017,"Increase bond with Mari Ohara to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2008,1500,131158017,99730,1
1158018,"Increase bond with Ruby Kurosawa to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,2009,1500,131158018,99729,1
1158019,"Increase bond with Ayumu Uehara to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3001,1500,131158019,99728,1
1158020,"Increase bond with Kasumi Nakasu to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3002,1500,131158020,99727,1
1158021,"Increase bond with Shizuku Osaka to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3003,1500,131158021,99726,1
1158022,"Increase bond with Karin Asaka to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3004,1500,131158022,99725,1
1158023,"Increase bond with Ai Miyashita to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3005,1500,131158023,99724,1
1158024,"Increase bond with Kanata Konoe to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3006,1500,131158024,99723,1
1158025,"Increase bond with Setsuna Yuki to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3007,1500,131158025,99722,1
1158026,"Increase bond with Emma Verde to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3008,1500,131158026,99721,1
1158027,"Increase bond with Rina Tennoji to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3009,1500,131158027,99720,1
1158028,"Increase bond with Shioriko Mifune to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3010,1500,131158028,99719,1
1158029,"Increase bond with Mia Taylor to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3011,1500,131158029,99718,1
1158030,"Increase bond with Lanzhu Zhong to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,3012,1500,131158030,99717,1
1158031,"Increase bond with Kanon Shibuya to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4001,1500,131158031,99716,1
1158032,"Increase bond with Keke Tang to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4002,1500,131158032,99715,1
1158033,"Increase bond with Chisato Arashi to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4003,1500,131158033,99714,1
1158034,"Increase bond with Sumire Heanna to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4004,1500,131158034,99713,1
1158035,"Increase bond with Ren Hazuki to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4005,1500,131158035,99712,1
1158036,"Increase bond with Kinako Sakurakoji to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4006,1500,131158036,99711,1
1158037,"Increase bond with Mei Yoneme to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4007,1500,131158037,99710,1
1158038,"Increase bond with Shiki Wakana to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4008,1500,131158038,99709,1
1158039,"Increase bond with Natsumi Onitsuka to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4009,1500,131158039,99708,1
1158040,"Increase bond with Honoka Kosaka to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158001,58,1001,15000,131158040,99705,1
1158041,"Increase bond with Eli Ayase to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158002,58,1002,15000,131158041,99704,1
1158042,"Increase bond with Kotori Minami to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158003,58,1003,15000,131158042,99703,1
1158043,"Increase bond with Umi Sonoda to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158004,58,1004,15000,131158043,99702,1
1158044,"Increase bond with Rin Hoshizora to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158005,58,1005,15000,131158044,99701,1
1158045,"Increase bond with Maki Nishikino to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158006,58,1006,15000,131158045,99700,1
1158046,"Increase bond with Nozomi Tojo to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158007,58,1007,15000,131158046,99699,1
1158047,"Increase bond with Hanayo Koizumi to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158008,58,1008,15000,131158047,99698,1
1158048,"Increase bond with Nico Yazawa to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158009,58,1009,15000,131158048,99697,1
1158049,"Increase bond with Chika Takami to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158010,58,2001,15000,131158049,99696,1
1158050,"Increase bond with Riko Sakurauchi to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158011,58,2002,15000,131158050,99695,1
1158051,"Increase bond with Kanan Matsuura to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158012,58,2003,15000,131158051,99694,1
1158052,"Increase bond with Dia Kurosawa to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158013,58,2004,15000,131158052,99693,1
1158053,"Increase bond with You Watanabe to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158014,58,2005,15000,131158053,99692,1
1158054,"Increase bond with Yoshiko Tsushima to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158015,58,2006,15000,131158054,99691,1
1158055,"Increase bond with Hanamaru Kunikida to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158016,58,2007,15000,131158055,99690,1
1158056,"Increase bond with Mari Ohara to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158017,58,2008,15000,131158056,99689,1
1158057,"Increase bond with Ruby Kurosawa to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158018,58,2009,15000,131158057,99688,1
1158058,"Increase bond with Ayumu Uehara to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158019,58,3001,15000,131158058,99687,1
1158059,"Increase bond with Kasumi Nakasu to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158020,58,3002,15000,131158059,99686,1
1158060,"Increase bond with Shizuku Osaka to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158021,58,3003,15000,131158060,99685,1
1158061,"Increase bond with Karin Asaka to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158022,58,3004,15000,131158061,99684,1
1158062,"Increase bond with Ai Miyashita to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158023,58,3005,15000,131158062,99683,1
1158063,"Increase bond with Kanata Konoe to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158024,58,3006,15000,131158063,99682,1
1158064,"Increase bond with Setsuna Yuki to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158025,58,3007,15000,131158064,99681,1
1158065,"Increase bond with Emma Verde to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158026,58,3008,15000,131158065,99680,1
1158066,"Increase bond with Rina Tennoji to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158027,58,3009,15000,131158066,99679,1
1158067,"Increase bond with Shioriko Mifune to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158028,58,3010,15000,131158067,99678,1
1158068,"Increase bond with Mia Taylor to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158029,58,3011,15000,131158068,99677,1
1158069,"Increase bond with Lanzhu Zhong to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158030,58,3012,15000,131158069,99676,1
1158070,"Increase bond with Kanon Shibuya to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158031,58,4001,15000,131158070,99675,1
1158071,"Increase bond with Keke Tang to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158032,58,4002,15000,131158071,99674,1
1158072,"Increase bond with Chisato Arashi to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158033,58,4003,15000,131158072,99673,1
1158073,"Increase bond with Sumire Heanna to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158034,58,4004,15000,131158073,99672,1
1158074,"Increase bond with Ren Hazuki to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158035,58,4005,15000,131158074,99671,1
1158075,"Increase bond with Kinako Sakurakoji to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158036,58,4006,15000,131158075,99670,1
1158076,"Increase bond with Mei Yoneme to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158037,58,4007,15000,131158076,99669,1
1158077,"Increase bond with Shiki Wakana to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158038,58,4008,15000,131158077,99668,1
1158078,"Increase bond with Natsumi Onitsuka to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158039,58,4009,15000,131158078,99667,1
1158079,"Increase bond with Margarete Wien to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4010,1500,131158079,99707,223120502
1158080,"Increase bond with Tomari Onitsuka to 1,500 or higher.","Increase 『N』's bond to 1,500 or higher.",1,0,58,4011,1500,131158080,99706,223120502
1158081,"Increase bond with Wien Margarete  to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158079,58,4010,15000,131158081,99666,223120502
1158082,"Increase bond with Tomari Onitsuka to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",1,1158080,58,4011,15000,131158082,99665,223120502
1176001,Accomplish a FULL COMBO.,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,1,0,76,1,1,131176001,99664,1
1177001,Accomplish an ALL PERFECT.,,1,0,77,1,1,131177001,99663,1
1177002,Accomplish an ALL PERFECT on MASTER difficulty.,,1,0,77,4,1,131177002,99662,1
1169001,Read 50 types of chat.,Accomplish ALL PERFECT 50 times on 0 difficulty or higher.,1,0,69,,50,131169001,99661,1
1176002,Accomplish a FULL COMBO on 100 songs.,Accomplish a FULL COMBO 100 times in a live show at NORMAL difficulty or higher.,1,0,76,1,100,131176002,99660,1
1176003,Accomplish a FULL COMBO on 200 songs.,Accomplish a FULL COMBO 200 times in a live show at NORMAL difficulty or higher.,1,0,76,1,200,131176003,99659,1
1176004,Accomplish a FULL COMBO on 300 songs.,Accomplish a FULL COMBO 300 times in a live show at NORMAL difficulty or higher.,1,0,76,1,300,131176004,99658,1
1176005,Accomplish a FULL COMBO on 400 songs.,Accomplish a FULL COMBO 400 times in a live show at NORMAL difficulty or higher.,1,0,76,1,400,131176005,99657,1
1176006,Accomplish a FULL COMBO on 500 songs.,Accomplish a FULL COMBO 500 times in a live show at NORMAL difficulty or higher.,1,0,76,1,500,131176006,99656,1
2151001,"Obtain the Member ""Gazing at You"".","Obtain the Member ""Gazing at You"".",0,0,51,30010012,1,132151001,1,223100302
2151002,"Obtain the Member ""Grown-up Date ♡"".","Obtain the Member ""Grown-up Date ♡"".",0,0,51,30020011,1,132151002,1,223101002
2151003,"Obtain the Member ""Flirty Attitude"".","Obtain the Member ""Flirty Attitude"".",0,0,51,30030012,1,132151003,1,223101702
2151004,"Obtain the Member ""Searching for a Special Love"".","Obtain the Member ""Searching for a Special Love"".",0,0,51,30040011,1,132151004,1,223102402
2151005,"Obtain the Member ""Fun with the Two of Us"".","Obtain the Member ""Fun with the Two of Us"".",0,0,51,30050012,1,132151005,1,223103102
2151006,"Obtain the Member ""You, Forever, Always"".","Obtain the Member ""You, Forever, Always"".",0,0,51,30060011,1,132151006,1,223110702
2151007,"Obtain the Member ""Let this Show Reach Everyone"".","Obtain the Member ""Let this Show Reach Everyone"".",0,0,51,30070014,1,132151007,1,223111402
2151008,"Obtain the Member ""My Memories of You"".","Obtain the Member ""My Memories of You"".",0,0,51,30080011,1,132151008,1,223112102
2151009,"Obtain the Member ""To My Special You"".","Obtain the Member ""To My Special You"".",0,0,51,30090013,1,132151009,1,223112802
2151010,Obtain the Member My Mark,Obtain the Member My Mark,0,0,51,30100013,1,132151010,1,223120502
2151011,Obtain the Member Racing Heart,Obtain the Member Racing Heart,0,0,51,30110014,1,132151011,1,223121202
