_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
1072,Korekara no Someday,Korekara no Someday,Korekara no Someday,"Honoka Kosaka (C.V: Emi Nitta), Kotori Minami (C.V: Aya Uchida), Umi Sonoda (C.V: Suzuko Mimori), Rin Hoshizora (C.V: Riho Iida), Maki Nishikino (C.V: Pile), Hanayo Koizumi (C.V: Yurika Kubo), and Nico Yazawa (C.V: Sora Tokui)",Lyrics: Aki Hata<br>Composition: yozuca*<br>Arrangement: lotta,Love Live! Anime Season 1: Episode 6 Soundtrack,"A soundtrack from season 1, episode 6 of the Love Live! anime. Sung before Eli and Nozomi joined the group, this cheerful song uses an Alice in Wonderland motif to achieve a fantasy theme. As is shown in episode 6, this song follows the guiding principle that all girls can sing and be the center, beginning with a solo and rapidly switching out characters.",1,199,jacket_1072,31001072,32001072,0,0,0,2013/03/06,1
1073,Sayounara e Sayounara!,Sayounara e Sayounara!,Sayounara e Sayounara!,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Ken Masutani,,"The girls don't want to say farewell and instead should have bid farewell to goodbye. Yet with the right mindset, they can see parting in a positive light. As the B-side to μ's final single MOMENT RING, this song feels like a true send-off.",1,100,jacket_1031,31001073,32001073,0,0,0,2016/03/02,1
1074,Shiawase yuki no SMILING!,Shiawase yuki no SMILING!,Shiawase yuki no SMILING!,Honoka Kosaka (C.V: Emi Nitta),Lyrics: Aki Hata<br>Composition / Arrangement: Miki Watanabe,,"Honoka's signature power to dispel worries with her heartfelt notion of ""I can do it!"" puts a smiler on listeners' faces everywhere. In live shows, she ties her sleeves up and rides around in a trolley as Conductor Honoka Kosaka. Believe it or not, her cap is a real conductor's hat.",1,190,jacket_1074,31001074,32001074,0,0,0,2014/06/20,1
1075,Susume→Tomorrow,Susume→Tomorrow,Susume→Tomorrow,"Honoka Kosaka (C.V: Emi Nitta), Kotori Minami (C.V: Aya Uchida), and Umi Sonoda (C.V: Suzuko Mimori)",Lyrics: Aki Hata<br>Composition / Arrangement: Takahiro Kawata,Love Live! Anime Season 1: Episode 1 Soundtrack,"A soundtrack from season 1, episode 1 of the Love Live! anime. Due to its early appearance in the show, it is many people's first introduction to Love Live! Its rapid-fire musical shifts to everything from ska to reggae and the lyrics, ""I mean, I just felt the possibility"" emphasize what Love Live! is all about.",1,199,jacket_1075,31001075,32001075,0,0,0,2013/02/20,1
1076,Spicaterrible,Spicaterrible,Spicaterrible,Kotori Minami (C.V: Aya Uchida),Lyrics: Aki Hata<br>Composition / Arrangement: Miki Fujisue,,"Through the metaphor of a clock pendulum, this song discusses the uncertain feeling of knowing you need to open the door to move forward and yet being afraid to do so. Kotori's departure from her usual cute singing style lends a sharpness to this serious song. The surround sound lines are a must-listen.",1,190,jacket_1076,31001076,32001076,0,0,0,2011/12/14,1
1077,Zurui yo Magnetic Today,Zurui yo Magnetic Today,Zurui yo Magnetic Today,Maki Nishikino and Nico Yazawa,Lyrics: Aki Hata<br>Composition / Arrangement: Kensuke Okamoto,,"Fans of Maki and Nico can't get enough of this song that uses the metaphor of the North and South Pole to explore the relationship of two girls who couldn't be more different and yet are always together. Their psychological battle is depicted alongside a cool, hard rock guitar sound.",1,199,jacket_1077,31001077,32001077,0,0,0,2014/07/25,1
1078,Soshite Saigo no Page ni wa,Soshite Saigo no Page ni wa,Soshite Saigo no Page ni wa,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Kazunori Watanabe,,"This song explores the melancholy of looking over one's notes and realizing that for all there's still to write, you'll still eventually reach the last page of the book. Speaking of last pages, the lyric book Love Live! Lyric Bible from μ's has a tiny ""Thank you!"" on it.",1,100,jacket_1078,31001078,32001078,0,0,0,2014/12/25,1
1079,It's our miraculous time,It's our miraculous time,It's our miraculous time,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Katsuhiko Kurosu,Love Live! Anime Season 2: Opening Theme,"A song that offers a direct look at school idols and the tale of how they continue to make their dreams come true. The Japanese-style outfits the girls wear in the OP video also appear on the DVD jacket. Many fans cried at the lyrics ""Let's push on to the very end!"" in μ's Final Love Live!",1,100,jacket_1079,31001079,32001079,0,0,0,2014/04/23,1
1080,Diamond Princess no Yuutsu,Diamond Princess no Yuutsu,Diamond Princess no Yuutsu,BiBi,Lyrics: Aki Hata<br>Composition: Katsuya Yoshida<br>Arrangement: Kyo Takada,,"The first installment of Bibi's unit singles. It tells the story of a cool, standoffish woman who is treated as carefully as a diamond and yet deep down wants nothing more than to throw off her frigid exterior and reveal her inner warm feelings. The funk and R&B rhythms do wonders for showing off Bibi's hip side.",1,103,jacket_1080,31001080,32001080,0,0,0,2011/06/22,1
1081,Takaramonos,Takaramonos,Takaramonos,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Kyo Takada,Smartphone Game Love Live! School Idol Festival Collaboration Single,"A song written for Love Live! School Idol Festival. The cheerleader-like uniforms and upbeat tempo are all too appropriate for this cheer song. On the music side, the ska elements in the backing rhythm make this an ambitious tune.",1,100,jacket_1081,31001081,32001081,0,0,0,2014/01/29,1
1082,Datte Datte Aa Mujo,Datte Datte Aa Mujo,Datte Datte Aa Mujo,μ's,Lyrics: Aki Hata<br>Composition: Tetsushi Enami<br>Arrangement: Takeshi Masuda,,"With a sense of grim resolve in the air, the heroine of this song can't shake her reluctance to see her partner go. Yet she resolutely tries to tell herself, ""Isn't the fact that I met you... a joy in it of itself?"" The part before the main chorus uses many images of her waiting, which makes for an interesting comparison to the provocative images in the likewise J-rock song Kaguya no Shiro de Odoritai.",1,100,jacket_1079,31001082,32001082,0,0,0,2014/04/23,1
1083,Donna Tokimo Zutto,Donna Tokimo Zutto,Donna Tokimo Zutto,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Hiroshi Sasaki<br>Strings Arrangement: Yasuhiro Hase,Love Live! Anime Season 2: Ending Theme,"When you're exhausted, this song's chorus and lyrics with their strong theme of friendship will set you on your way once more. Multiple versions of this song exist due to the different anime episodes it appears in. This includes visual differences, such as which girl is the one to catch the feathers.",1,100,jacket_1083,31001083,32001083,0,0,0,2014/05/08,1
1084,Natte shimatta!,Natte shimatta!,Natte shimatta!,μ's,Lyrics: Aki Hata<br>Composition: Takahiro Yamada<br>Arrangement: Ryosuke Nakanishi,,A song that'll make the listener cry from nostalgia and seeing the girls doing so well. The song uses strings heavily to represent μ's. It talks of having fallen in love and inadvertently admitting it to oneself. There's no going back from that feeling.,1,100,jacket_1003,31001084,32001084,0,0,0,2020/03/25,1
1085,Nawatobi,Nawatobi,Nawatobi,Hanayo Koizumi (C.V: Yurika Kubo),Lyrics: Aki Hata<br>Composition: rino<br>Arrangement: Yoshihisa Fujita,,"This ballad likens being afraid to step into a jump-rope game to something longed for all one's life. Between gratitude for the old friends who have been a constant form of support, the gentle harmony of the voices, and the way the instrumentals emotional warmth grows little by little, this song can feel like a hug to any listener.",1,190,jacket_1085,31001085,32001085,0,0,0,2013/05/28,1
1086,Nico Puri ♡ Jyoshi dou,Nico Puri ♡ Jyoshi dou,Nico Puri ♡ Jyoshi dou,Nico Yazawa (C.V: Sora Tokui),Lyrics: Aki Hata<br>Composition: Tetsushi Enami<br>Arrangement: Yusuke Yamamoto,,"Nico's sense of what an idol should be collides headfirst with her approach to life. This song stresses the so-called ""way of the idol,"" the seeking of perfection in everything from the look on her face to the springiness of her hair. With a classic idol pop tune, Nico shows that she'll bring the same energy wherever she performs.",1,190,jacket_1086,31001086,32001086,0,0,0,2013/07/26,1
1087,Futari Happiness,Futari Happiness,Futari Happiness,lily white,Lyrics: Aki Hata<br>Composition / Arrangement: Hiroshi Sasaki,Smartphone Game Love Live! School Idol Festival Collaboration Single,"This slow ballad follows a woman on the night before her wedding happily recalling why she fell in love in the first place. In live shows, the audience makes hearts at the same time as the three lily white girls, creating that same sense of happiness.",1,102,jacket_1113,31001087,32001087,0,0,0,2014/11/26,1
1088,Blueberry ♡ Train,Blueberry ♡ Train,Blueberry ♡ Train,Kotori Minami (C.V: Aya Uchida),Lyrics: Aki Hata<br>Composition: Tatsuyuki Masuda<br>Arrangement: Seiji Miura,,"Uh-oh! In Kotori's quest to dress up to the gills, she's about to be late. Well, she can beat herself up about it later. At the moment, she needs to get moving or else! This super cute song is a great reminder that flustered feelings make for great songs too. It's an exemplary school idol song, and who would expect anything different from Kotori?",1,190,jacket_1108,31001088,32001088,0,0,0,2012/06/27,1
1089,Puwa Puwa-O!,Puwa Puwa-O!,Puwa Puwa-O!,Printemps,Lyrics: Aki Hata<br>Composition / Arrangement: Yugo Sasakura,,"Watch out: This song is so powerful that a single listen will get ""suki suki puwa puwa"" stuck in your head! Keep an ear open for the cute audio accents that don't appear in the lyrics for an even bigger ear worm.",1,101,jacket_1089,31001089,32001089,0,0,0,2013/09/25,1
1090,Mahotsukai Hajimemashita!,Mahotsukai Hajimemashita!,Mahotsukai Hajimemashita!,Nico Yazawa (C.V: Sora Tokui),Lyrics: Aki Hata<br>Composition / Arrangement: Hiroaki Suzuki,,"There's nothing more Nico than cuteness, boundless self-confidence, and the conviction that your own smile brings happiness the world over. With a sound hearkening back to 2000s melodic hardcore, this song is like being in the front row of a packed rock concert.",1,190,jacket_1101,31001090,32001090,0,0,0,2012/05/23,1
1091,Mi wa µ'sic no Mi,Mi wa µ'sic no Mi,Mi wa µ'sic no Mi,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Kyo Takada,,"This song's lyrics were written in collaboration with fans and discuss the nature of μ's: past, future, and μ'sic forever. From the first performance to μ's Final Love Live!, dancing together made μ's and the fans feel connected.",1,100,jacket_1091,31001091,32001091,0,0,0,2015/04/22,1
1092,Mo Hitori jyanaiyo,Mo Hitori jyanaiyo,Mo Hitori jyanaiyo,Honoka Kosaka (C.V: Emi Nitta),Lyrics: Aki Hata<br>Composition / Arrangement: Takashi Saeki,,"In this solo balled based around a clear piano sound, a whole new side of Honoka appears that lets us see her vulnerability. Almost shockingly (?) calm, every moment of this song displays Honoka's affirming kindness, like a warm hug to those in trouble.",1,190,jacket_1099,31001092,32001092,0,0,0,2012/01/25,1
1093,"Mogyutto ""Love"" de Sekkinchu!","Mogyutto ""Love"" de Sekkinchu!","Mogyutto ""Love"" de Sekkinchu!",μ's,Lyrics: Aki Hata<br>Composition: Tatsuyuki Masuda<br>Arrangement: A-bee,,"μ's fourth single. Through a poll, Honoka was picked to play the center role. This Valentine's Day-themed song is, in the usual μ's way, syrupy sweet. An homage to the performance in which Honoka threw her mic was featured in the anime. The sound clips of voices in the instrumental portion are just as charming as the rest of this dance tune.",1,100,jacket_1093,31001093,32001093,0,0,0,2012/02/15,1
1094,Moshimo Kara Kitto,Moshimo Kara Kitto,Moshimo Kara Kitto,Nozomi Tojo (C.V: Aina Kusuda),Lyrics: Aki Hata<br>Composition: Satomi Kawasaki<br>Arrangement: Toshinori Moriya,,"As the one who gave μ's its name and kept a supportive eye on the group from the stage when it was only three girls, Nozomi puts her feelings into song in this slow ballad. It is a gentle tune that gets its message across with a minimalistic sound.",1,190,jacket_1094,31001094,32001094,0,0,0,2014/10/29,1
1095,Yume no Tobira,Yume no Tobira,Yume no Tobira,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Takashi Saeki,Love Live! Anime Season 2: Episode 3 Soundtrack,"Everyone looks, but no one can find the titular ""yume no tobira""—the door to their dreams. This song encourages listeners to make the effort to pursue the search.",1,100,jacket_1095,31001095,32001095,0,0,0,2014/05/28,1
1096,Love Novels,Love Novels,Love Novels,BiBi,Lyrics: Aki Hata<br>Composition / Arrangement: Yugo Sasakura,,"The B-side to Diamond Princess no Yuutsu. The BiBi girls want their love lives to be like a romance novel, but their plans go awry when the objects of their affection seem intent on pursuing a side story. Maki and Eli typically have a more mature presence, but their more childish sweetness in this song creates an interesting disparity.",1,103,jacket_1080,31001096,32001096,0,0,0,2011/06/22,1
1097,Ruteshi Kisuki Shiteru,Ruteshi Kisuki Shiteru,Ruteshi Kisuki Shiteru,μ's,Lyrics: Aki Hata<br>Composition / Arrangement: Takashi Saeki,,"The palindrome title represents the difficulty of love, wherein one can only understand the true meaning of someone's words when they're considered in reverse. Fans go wild for the surround-sound cheering from each individual girl just before the final chorus.",1,100,jacket_1045,31001097,32001097,0,0,0,2014/10/01,1
1098,Aishiteru Banzai!,Aishiteru Banzai!,Aishiteru Banzai!,μ's,Lyrics: Aki Hata<br>Composition: Takahiro Yamada<br>Arrangement: Teppei Shimizu,,"The B-side of μ's fourth single. It is memorable for the anime scenes of Maki singing it alone in her music room to her own musical accompaniment and the girls all singing together before graduation. While various versions exist, the bass line of the original is worth especial attention.",1,100,jacket_1098,31001098,32001098,0,0,0,2012/02/15,1
1099,Ai wa Taiyo jyanai?,Ai wa Taiyo jyanai?,Ai wa Taiyo jyanai?,Honoka Kosaka (C.V: Emi Nitta),Lyrics: Aki Hata<br>Composition / Arrangement: Yugo Sasakura,,"A song from Honoka's solo album Honnori Honokairo! While this cheering song will definitely perk you up, it also shows a new and rather surprising, more girly side of Honoka. The combination of the chorus and the piano is also a cute element.",1,190,jacket_1099,31001099,32001099,0,0,0,2012/01/25,1
1100,Eien Friends,Eien Friends,Eien Friends,Printemps,Lyrics: Aki Hata<br>Composition / Arrangement: Tomohiro Nakatsuchi,Smartphone Game Love Live! School Idol Festival Collaboration Single,"This vibrant tune has deep, soulful lyrics which asks one's current friends what forever means. Printemps' school idol qualities and the refreshingly positive melody make for a fun harmony at the chorus.",1,101,jacket_1100,31001100,32001100,0,0,0,2014/11/12,1
1101,Otomeshiki Renai Juku,Otomeshiki Renai Juku,Otomeshiki Renai Juku,Nico Yazawa (C.V: Sora Tokui) and Nozomi Tojo (C.V: Aina Kusuda),Lyrics: Aki Hata<br>Composition / Arrangement: Hiroshi Sasaki,,"The second installment of Nico and Nozomi's single. It is a treat to listen to the alternating segments of Nico playing a cute, girly character and Nozomi butting in to make comments. Amidst all the teasing to hide their bashfulness, the listener can pick up on Nico's character's real feelings towards her crush in this quintessential school idol song.",1,199,jacket_1101,31001101,32001101,0,0,0,2012/05/23,1
