_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
100500108,1005,1,100500108,1005_1_8,凛 DM,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0059,stamp_00_00000_0060",1
100500109,1005,1,100500109,1005_1_9,凛 DM,凛さんがログインしました,凛さんがログインしました,"stamp_00_00000_0021,stamp_00_00000_0038,stamp_00_00000_0094",1
100500110,1005,1,100500110,1005_1_10,凛 DM,凛さんがログインしました,凛さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0027,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0076,stamp_00_00000_0084,stamp_00_00000_0090",1
100500111,1005,1,100500111,1005_1_11,凛 DM,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0014,stamp_00_00000_0016",1
100500112,1005,1,100500112,1005_1_12,凛 DM,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0005,stamp_00_00000_0059,stamp_00_00000_0077",1
100500113,1005,1,100500113,1005_1_13,凛 DM,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0059",1
100500114,1005,1,100500114,1005_1_14,凛 DM,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0025,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0069,stamp_00_00000_0085",1
100500115,1005,1,100500115,1005_1_15,凛 DM,凛さんがログインしました,凛さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0026,stamp_00_00000_0036,stamp_00_00000_0084",1
100500201,1005,2,100500201,1005_2_1,凛 お誕生日2023,凛さんがログインしました,凛さんがログインしました,"stamp_00_00000_0006,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0077",123110103
100500301,1005,3,100500301,1005_3_1,凛 お祝い2023,凛さんがスタンプを送信しました,凛さんがスタンプを送信しました,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0066,stamp_00_00000_0084",1
100500401,1005,16,100500401,1005_16_1,凛 新年2024,凛: あけましておめでとう！,凛: あけましておめでとう！,"stamp_00_00000_0060,stamp_01_01005_0007",324010144
100500501,1005,17,100500501,1005_17_1,凛 バレンタイン2024,凛: あなたからもらったチョコ、すっごくおいしいにゃ～～～,凛: あなたからもらったチョコ、すっごくおいしいにゃ～～～,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0016,stamp_00_00000_0052,stamp_00_00000_0060",324021438
100501801,1005,18,100501801,1005_18_1,凛 ホワイトデー2024,凛: バレンタインも最高だったけど、ホワイトデーも最高だにゃ！,凛: バレンタインも最高だったけど、ホワイトデーも最高だにゃ！,"stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0088",324031439
100500701,1005,7,100500701,1005_7_1,凛 4月2023,凛: 毎日ぽかぽかして気持ちいいにゃ～,凛: 毎日ぽかぽかして気持ちいいにゃ～,"stamp_00_00000_0006,stamp_00_00000_0076",1
100500801,1005,8,100500801,1005_8_1,凛 5月2023,凛: おはよう！,凛: おはよう！,stamp_00_00000_0006,1
100500901,1005,9,100500901,1005_9_1,凛 6月2023,凛さんがログインしました,凛さんがログインしました,,323060203
100501001,1005,10,100501001,1005_10_1,凛 7月2023,凛: どうしよう～～～！,凛: どうしよう～～～！,"stamp_00_00000_0010,stamp_00_00000_0060,stamp_00_00000_0061",323072303
100501101,1005,11,100501101,1005_11_1,凛 夏休み2023,凛さんがログインしました,凛さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0007",323080803
100501201,1005,12,100501201,1005_12_1,凛 9月2023,凛: 新聞読んだよ！,凛: 新聞読んだよ！,"stamp_00_00000_0005,stamp_00_00000_0088",323092805
100501301,1005,13,100501301,1005_13_1,凛 2023ハロウィン,凛: ハッピーハロウィン！,凛: ハッピーハロウィン！,"stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0060",323103136
100501401,1005,14,100501401,1005_14_1,凛 11月2023,凛: 今度のバーベキュー楽しみだね,凛: 今度のバーベキュー楽しみだね,,323112203
100501501,1005,15,100501501,1005_15_1,凛 Xmas2023,凛: メリークリスマス！,凛: メリークリスマス！,stamp_00_00000_0038,323122416
100600101,1006,1,100600101,1006_1_1,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0059,stamp_00_00000_0091",1
100600102,1006,1,100600102,1006_1_2,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,stamp_00_00000_0037,1
100600103,1006,1,100600103,1006_1_3,真姫 DM,真姫さんが画像を送信しました,真姫さんが画像を送信しました,"stamp_00_00000_0059,stamp_00_00000_0060",1
100600104,1006,1,100600104,1006_1_4,真姫 DM,真姫さんが画像を送信しました,真姫さんが画像を送信しました,"stamp_00_00000_0002,stamp_00_00000_0023,stamp_00_00000_0049,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0077,stamp_01_01006_0004",1
100600105,1006,1,100600105,1006_1_5,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0019,stamp_00_00000_0049,stamp_00_00000_0050",1
100600106,1006,1,100600106,1006_1_6,真姫 DM,真姫: ちょっといい？,真姫: ちょっといい？,"stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0084",1
100600107,1006,1,100600107,1006_1_7,真姫 DM,真姫: 次のライブが決まったわ,真姫: 次のライブが決まったわ,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0060,stamp_00_00000_0080",1
100600108,1006,1,100600108,1006_1_8,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0005,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0059",1
100600109,1006,1,100600109,1006_1_9,真姫 DM,真姫: ちょっといい？,真姫: ちょっといい？,"stamp_00_00000_0003,stamp_00_00000_0027,stamp_00_00000_0049,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0095",1
100600110,1006,1,100600110,1006_1_10,真姫 DM,真姫: ねえ、今度のライブ来てくれるのよね？,真姫: ねえ、今度のライブ来てくれるのよね？,,1
100600111,1006,1,100600111,1006_1_11,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0080,stamp_00_00000_0084,stamp_00_00000_0093",1
100600112,1006,1,100600112,1006_1_12,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0061,stamp_00_00000_0083",1
100600113,1006,1,100600113,1006_1_13,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0049",1
100600114,1006,1,100600114,1006_1_14,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0079,stamp_00_00000_0085",1
100600115,1006,1,100600115,1006_1_15,真姫 DM,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0007,stamp_00_00000_0027,stamp_00_00000_0028",1
100600301,1006,3,100600301,1006_3_1,真姫 お祝い2023,真姫: お誕生日おめでとう,真姫: お誕生日おめでとう,"stamp_00_00000_0001,stamp_00_00000_0023",1
100600401,1006,16,100600401,1006_16_1,真姫 新年2024,真姫: あけましておめでとう,真姫: あけましておめでとう,stamp_01_01005_0007,324010145
100600501,1006,17,100600501,1006_17_1,真姫 バレンタイン2024,真姫: 今日はバレンタインチョコをありがとう,真姫: 今日はバレンタインチョコをありがとう,stamp_00_00000_0079,324021439
100601801,1006,18,100601801,1006_18_1,真姫 ホワイトデー2024,真姫: おはよう,真姫: おはよう,,324031440
100600701,1006,7,100600701,1006_7_1,真姫 4月2023,真姫: さっき散歩をしていたら素敵な桜並木を見かけたの,真姫: さっき散歩をしていたら素敵な桜並木を見かけたの,,1
100600801,1006,8,100600801,1006_8_1,真姫 5月2023,真姫: さっき送った写真見てくれた？,真姫: さっき送った写真見てくれた？,"stamp_00_00000_0008,stamp_00_00000_0063,stamp_00_00000_0065",1
100600901,1006,9,100600901,1006_9_1,真姫 6月2023,真姫: さっきメールで送った曲、もう聴いてくれた？,真姫: さっきメールで送った曲、もう聴いてくれた？,stamp_00_00000_0079,323061803
100601001,1006,10,100601001,1006_10_1,真姫 7月2023,真姫: もうすぐ夏休みね,真姫: もうすぐ夏休みね,stamp_00_00000_0007,323071204
100601101,1006,11,100601101,1006_11_1,真姫 夏休み2023,真姫: もう少しで夏休みも終わりね,真姫: もう少しで夏休みも終わりね,"stamp_00_00000_0016,stamp_00_00000_0078,stamp_01_01001_0003",323081604
100601201,1006,12,100601201,1006_12_1,真姫 9月2023,真姫: 今日見てもらった練習のことで聞きたいことがあるんだけどいい？,真姫: 今日見てもらった練習のことで聞きたいことがあるんだけどいい？,stamp_00_00000_0094,323091903
100601301,1006,13,100601301,1006_13_1,真姫 2023ハロウィン,真姫: 今日はハロウィンね,真姫: 今日はハロウィンね,stamp_00_00000_0011,323103137
100601401,1006,14,100601401,1006_14_1,真姫 11月2023,真姫: 最近寒くなってきたわね,真姫: 最近寒くなってきたわね,,323112103
100601501,1006,15,100601501,1006_15_1,真姫 Xmas2023,真姫さんがログインしました,真姫さんがログインしました,"stamp_00_00000_0009,stamp_00_00000_0057",323122417
100700101,1007,1,100700101,1007_1_1,希 DM,希: こんばんは,希: こんばんは,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0090,stamp_00_00000_0095",1
100700102,1007,1,100700102,1007_1_2,希 DM,希: ちょっといいかな？,希: ちょっといいかな？,"stamp_00_00000_0001,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0091",1
100700103,1007,1,100700103,1007_1_3,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0088",1
100700104,1007,1,100700104,1007_1_4,希 DM,希: 今ちょっといい？,希: 今ちょっといい？,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0090",1
100700105,1007,1,100700105,1007_1_5,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0011,stamp_00_00000_0017,stamp_00_00000_0030,stamp_00_00000_0034,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0071,stamp_00_00000_0076,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0095,stamp_01_01007_0006",1
100700106,1007,1,100700106,1007_1_6,希 DM,希さんがスタンプを送信しました,希さんがスタンプを送信しました,"stamp_00_00000_0009,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0093",1
100700107,1007,1,100700107,1007_1_7,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0004,stamp_00_00000_0026,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0071,stamp_00_00000_0079,stamp_00_00000_0092",1
100700108,1007,1,100700108,1007_1_8,希 DM,希: 今、家に着いたよ～　そっちはどう？,希: 今、家に着いたよ～　そっちはどう？,"stamp_00_00000_0016,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0095",1
100700109,1007,1,100700109,1007_1_9,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0076,stamp_00_00000_0088",1
100700110,1007,1,100700110,1007_1_10,希 DM,希さんがスタンプを送信しました,希さんがスタンプを送信しました,"stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088",1
100700111,1007,1,100700111,1007_1_11,希 DM,希: ちょっといい？,希: ちょっといい？,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0088",1
100700112,1007,1,100700112,1007_1_12,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0090,stamp_00_00000_0092,stamp_00_00000_0093",1
100700113,1007,1,100700113,1007_1_13,希 DM,希: ちょっといい？,希: ちょっといい？,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0085,stamp_00_00000_0090,stamp_00_00000_0091",1
100700114,1007,1,100700114,1007_1_14,希 DM,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0011,stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0069,stamp_00_00000_0082,stamp_00_00000_0085,stamp_00_00000_0088,stamp_00_00000_0089",1
100700115,1007,1,100700115,1007_1_15,希 DM,希: 今日は本当にありがとう,希: 今日は本当にありがとう,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0039,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0091",1
100700201,1007,2,100700201,1007_2_1,希 お誕生日2023,希さんがログインしました,希さんがログインしました,"stamp_00_00000_0021,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0088",123060902
100700301,1007,3,100700301,1007_3_1,希 お祝い2023,希: 起きてる？,希: 起きてる？,"stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084",1
100700401,1007,16,100700401,1007_16_1,希 新年2024,希: あけましておめでとう！,希: あけましておめでとう！,"stamp_00_00000_0038,stamp_00_00000_0088,stamp_00_00000_0095",324010146
100700501,1007,17,100700501,1007_17_1,希 バレンタイン2024,希: 問題です,希: 問題です,"stamp_00_00000_0020,stamp_00_00000_0056,stamp_00_00000_0094",324021440
100701801,1007,18,100701801,1007_18_1,希 ホワイトデー2024,希: ねえ！,希: ねえ！,"stamp_00_00000_0016,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0088",324031441
