_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
1070,くるりんMIRACLE,くるりんMIRACLE,クルリンミラクル,星空 凛(CV.飯田里穂),作詞：畑亜貴<br>作曲・編曲：森慎太郎,,女の子らしさを意識し始めて「もっとかわいくなりたい、素敵になりたい」と素直な気持ちをストレートに歌う可愛らしい楽曲。王道なモータウンビートと、サビでの掛け声が凛ちゃんらしさ全開のポジティブアイドルソング。<br>,1,190,jacket_1070,31001070,32001070,0,0,0,2014/08/27,1
1071,これから,これから,コレカラ,μ's,"作詞：畑 亜貴<br>作曲：伊藤真澄 , ミト<br>編曲：TO-MAS SOUNDSIGHT FLUORESCENT FOREST",,イントロではピアノのみ、そこから徐々に楽器がひとつひとつ増えて進行していく、μ'sの歩みを象徴するかのようなバラード。みんなと一緒に「今」を積み重ねてきた時間が未来を作っていく。そんな「これから」を示した楽曲。,1,100,jacket_1071,31001071,32001071,0,0,0,2015/12/15,1
1072,これからのSomeday,これからのSomeday,コレカラノサムテイ,"高坂穂乃果(CV.新田恵海) , 南ことり(CV.内田 彩) , 園田海未(CV.三森すずこ) , 星空凛(CV.飯田里穂) , 西木野真姫(CV.Pile) , 小泉花陽(CV.久保ユリカ) , 矢澤にこ(CV.徳井青空)",作詞：畑 亜貴<br>作曲：yozuca*<br>編曲：lotta,TVアニメ『ラブライブ！』1期　第6話挿入歌,TVアニメ『ラブライブ！』1期 第6話挿入歌。絵里と希の加入前に歌われた、ふしぎの国のアリスをモチーフにしたファンタジー感のある明るい曲。第6話でも描かれたように「みんなが歌って、みんながセンター」というソロ歌唱がどんどん入れ替わっていく構成になっている。,1,199,jacket_1072,31001072,32001072,0,0,0,2013/03/06,1
1073,さようならへさよなら！,さようならへさよなら！,サヨウナラヘサヨナラ,μ's,作詞：畑 亜貴<br>作曲・編曲：増谷 賢,,「さようなら」を言いたくなくて「さようならへさよなら」と言っていたはずなのに、気持ち次第でポジティブに捉えられるようになっていく。μ's最後のシングル「MOMENT RING」のカップリングということもあって本当のラストソングという印象が強い。<br>,1,100,jacket_1031,31001073,32001073,0,0,0,2016/03/02,1
1074,シアワセ行きのSMILING!,シアワセ行きのSMILING!,シアワセユキノスマイリンク,高坂穂乃果(CV.新田恵海),作詞：畑亜貴<br>作曲・編曲：渡辺未来,,悩みを消すには「心から『できる！』と思えばいいんだよ」という、なんとも穂乃果らしいパワー感に引っ張られてこちらまで笑顔になってしまう。ライブでは「車掌・高坂穂乃果」というたすきを掛けてトロッコで回り、なんと衣装の帽子は本物。<br>,1,190,jacket_1074,31001074,32001074,0,0,0,2014/06/20,1
1075,ススメ→トゥモロウ,ススメ→トゥモロウ,ススメトウモロウ,"高坂穂乃果( CV.新田恵海) , 南ことり( CV.内田 彩) , 園田海未( CV.三森すずこ)",作詞：畑 亜貴<br>作曲・編曲：河田貴央,TVアニメ『ラブライブ！』1期　第1話挿入歌,TVアニメ『ラブライブ！』1期 第1話挿入歌。冒頭に歌われたので、この曲で「ラブライブ！」に初めて触れた人も多いはず。曲調はスカやレゲエなど目まぐるしく変化し、「だって可能性感じたんだ」の言葉にも強くラブライブ！を感じられる一曲。,1,199,jacket_1075,31001075,32001075,0,0,0,2013/02/20,1
1076,スピカテリブル,スピカテリブル,スヒカテリフル,南ことり(CV.内田 彩),作詞：畑 亜貴<br>作曲・編曲：藤末 樹,,扉を開かなければ進めないが開くのが怖いという迷いを時計の振り子にたとえた歌。普段かわいらしいことりから想像できないかっこよさを押し出した歌い方がシリアスな歌詞に鋭さを与えている。左右から聞こえてくるセリフも必聴。<br>,1,190,jacket_1076,31001076,32001076,0,0,0,2011/12/14,1
1077,ずるいよMagnetic today,ずるいよMagnetic today,スルイヨマクネテイツクトウテイ,"西木野真姫 , 矢澤にこ",作詞：畑亜貴<br>作曲・編曲：岡本健介,,正反対の性格をしているのにいつも一緒にいるにこ・真姫をそれぞれ磁石のS極・N極に例えて二人の関係性そのものを描いた、二人のファンにはたまらない一曲。ハードロック調のギターサウンドのかっこよさも相まって激しい心理戦を描いている。<br>,1,199,jacket_1077,31001077,32001077,0,0,0,2014/07/25,1
1078,そして最後のページには,そして最後のページには,ソシテサイコノヘエシニハ,μ's,作詞：畑 亜貴<br>作曲・編曲：渡辺和紀,,ここまでのノートを振り返ると、これからも新しい内容が書き込まれるが、いつか最後のページを迎えるのかなという少しさびしげな曲。なお、歌詞集「ラブライブ！Lyric Bible from μ's」の表紙には小さく「ありがとう！」と書かれている。,1,100,jacket_1078,31001078,32001078,0,0,0,2014/12/25,1
1079,それは僕たちの奇跡,それは僕たちの奇跡,ソレハホクタチノキセキ,μ's,作詞：畑 亜貴<br>作曲・編曲：黒須克彦,TVアニメ『ラブライブ！』2期　OP主題歌,スクールアイドルの姿と、叶えていく物語を真正面から描いた楽曲。OP映像で挟まれるメンバーの私服姿はDVDジャケットを再現したもの。「μ's Final LoveLive!」では「最後まで駆け抜けるよ！」で涙したファンも多いはず。<br>,1,100,jacket_1079,31001079,32001079,0,0,0,2014/04/23,1
1080,ダイヤモンドプリンセスの憂鬱,ダイヤモンドプリンセスの憂鬱,タイヤモントフリンセスノユウウツ,BiBi,作詞：畑 亜貴<br>作曲：吉田勝弥<br>編曲：高田 暁,,BiBiのユニットシングル第1弾。大切に扱われるダイヤモンドのようなクールビューティーが、その心に秘めた熱さを素直に表に出せないもどかしさをクールに表現している一曲。ファンク・R&BのリズムでBiBiのカッコいい一面が存分に発揮されている。,1,103,jacket_1080,31001080,32001080,0,0,0,2011/06/22,1
1081,タカラモノズ,タカラモノズ,タカラモノス,μ's,作詞：畑 亜貴<br>作曲・編曲：高田 暁,スマートフォンゲーム『ラブライブ！スクールアイドルフェスティバル』コラボシングル,「ラブライブ！スクールアイドルフェスティバル」書き下ろし楽曲。チア風の衣装にふさわしいアップテンポで元気が出る応援歌。サウンド面では裏打ちのリズムでスカの要素も取り入れた意欲作。,1,100,jacket_1081,31001081,32001081,0,0,0,2014/01/29,1
1082,だってだって噫無情,だってだって噫無情,タツテタツテアアムシヨウ,μ's,作詞：畑 亜貴<br>作曲：江並哲志<br>編曲：増田武史,,悲壮感すら漂う未練を引きずりつつも、「出会えたことが／喜びなの…そうでしょう？」と自らに言い聞かせる女の覚悟を感じる。大サビ前のセリフは待ちの姿勢が多く、同じ和ロックである「輝夜の城で踊りたい」での挑発的なセリフと比べてみるのもおもしろい。<br>,1,100,jacket_1079,31001082,32001082,0,0,0,2014/04/23,1
1083,どんなときもずっと,どんなときもずっと,トンナトキモスツト,μ's,作詞：畑 亜貴<br>作曲・編曲：佐々木裕<br>ストリングスアレンジ：長谷泰宏,TVアニメ『ラブライブ！』2期　ED主題歌,仲間の強い絆を感じる歌詞とコーラスがときに疲れた背中を押してくれる。TVアニメの話数によって様々なバージョンがあり、映像でも羽根をつかむメンバーが変わるなど、映像やバリエーションにも注目。<br>,1,100,jacket_1083,31001083,32001083,0,0,0,2014/05/08,1
1084,なってしまった！,なってしまった！,ナツテシマツタ,μ's,作詞：畑 亜貴<br>作曲：山田高弘<br>編曲：中西亮輔,,μ'sを象徴するようなストリングスメインの音作りに懐かしさと健在さも感じられる感涙の楽曲。好きになってしまったあなたのことを、ふとした瞬間に心のなかで口にする。もうこの気持ちを持っていないときには戻れない。,1,100,jacket_1003,31001084,32001084,0,0,0,2020/03/25,1
1085,なわとび,なわとび,ナワトヒ,小泉花陽(CV.久保ユリカ),作詞：畑 亜貴<br>作曲：rino<br>編曲：藤田宜久,,幼い頃から憧れていたことを昔怖くて飛び込めなかったなわとびになぞらえたバラード。幼なじみとして共に長い時間を過ごし支えてくれた友人への感謝の歌であり、徐々に厚みを増していく楽器と声のやさしいハーモニーに誰もが包み込まれるような曲になっている。<br>,1,190,jacket_1085,31001085,32001085,0,0,0,2013/05/28,1
1086,にこぷり♡女子道,にこぷり♡女子道,ニコフリシヨシトウ,矢澤にこ(CV.徳井青空),作詞：畑 亜貴<br>作曲：江並哲志<br>編曲：山元祐介,,にこの「アイドルかくあるべし」という価値観を強烈にド直球でぶつけてくる生き様そのもの。キメ顔から髪のハネ方までの全てに完璧を求めるのが「アイドル道」というメッセージが熱い。曲調も王道のアイドルポップスで、どんなステージでも全力をかける情熱が伝わってくる。<br>,1,190,jacket_1086,31001086,32001086,0,0,0,2013/07/26,1
1087,ふたりハピネス,ふたりハピネス,フタリハヒネス,lily white,作詞：畑 亜貴<br>作曲・編曲：佐々木裕,スマートフォンゲーム『ラブライブ！スクールアイドルフェスティバル』コラボシングル,結婚式前夜なのか、なぜ結婚しようと思ったのかを思い出すような幸せに包まれた、ゆったりとしたテンポのスローバラード。ライブではlily whiteの3人に合わせて会場全体でハートを作り、やはり幸せな空気に包まれた。<br>,1,102,jacket_1113,31001087,32001087,0,0,0,2014/11/26,1
1088,ぶる～べりぃ♡とれいん,ぶる～べりぃ♡とれいん,フルウヘリイトレイン,南ことり(CV.内田 彩),作詞：畑 亜貴<br>作曲：増田達行<br>編曲：三浦誠司,,目一杯おしゃれをしていたら遅刻してしまいそうになる。反省はあと！今はとにかく急がなきゃ！という歌詞がとてもかわいい。心の焦りを表現するような曲調も楽しい。ことりらしいアイドルのお手本のような楽曲。,1,190,jacket_1108,31001088,32001088,0,0,0,2012/06/27,1
1089,ぷわぷわーお！,ぷわぷわーお！,フワフワアオ,Printemps,作詞：畑 亜貴<br>作曲・編曲：佐々倉有吾,,一度聴いてしまうと甘い世界観で頭の中が「スキスキぷわぷわ」一色になってしまう中毒性の強い楽曲。ピコピコカワイイサウンドも相まって歌詞に載っていないセリフまでしっかり聴いていくと、より一層中毒性が上がる。,1,101,jacket_1089,31001089,32001089,0,0,0,2013/09/25,1
1090,まほうつかいはじめました！,まほうつかいはじめました！,マホウツカイハシメマシタ,矢澤にこ(CV.徳井青空),作詞：畑 亜貴<br>作曲・編曲：鈴木裕明,,かわいい中にもパワーたっぷりな自信、自分の笑顔はみんなを幸せにするという確信が実ににこらしい。2000年代メロコアを彷彿とさせるサウンドで、満員のロックフェスが目の前に映し出されるような曲。<br>,1,190,jacket_1101,31001090,32001090,0,0,0,2012/05/23,1
1091,ミはμ’sicのミ,ミはμ’sicのミ,ミハミユウシツクノミ,μ's,作詞：畑 亜貴<br>作曲・編曲：高田 暁,,μ'sのこれまでとこれから、そして「μ'sic forever」という永遠をμ'sがファンと一緒に作り上げた歌詞で作った楽曲。初披露から「μ's Final LoveLive!」まで、振り付けをみんなで踊ることでμ'sとファンの一体感を感じられる時間だった。<br>,1,100,jacket_1091,31001091,32001091,0,0,0,2015/04/22,1
1092,もうひとりじゃないよ,もうひとりじゃないよ,モウヒトリシヤナイヨ,高坂穂乃果(CV.新田恵海),作詞：畑 亜貴<br>作曲・編曲：佐伯高志,,透き通るピアノの音色を主軸とした意外なほど(?)しっとりとした曲調で、新たな一面を垣間見せる穂乃果のソロバラード。悩める人を包み込むように肯定する彼女の優しさがどこまでも染み渡る曲。<br>,1,190,jacket_1099,31001092,32001092,0,0,0,2012/01/25,1
1093,もぎゅっと“love”で接近中！,もぎゅっと“love”で接近中！,モキユツトラフテセツキンチユウ,μ's,作詞：畑 亜貴<br>作曲：増田達行<br>編曲：A-bee,,μ's 4thシングル。センターポジション総選挙を経てセンターは高坂穂乃果。バレンタインをテーマにしたμ's流の「あまあまラブソング」。穂乃果がマイクを投げるパフォーマンスはアニメでもオマージュという形で登場している。間奏部分のボーカルカットアップも光るダンスチューン。											,1,100,jacket_1093,31001093,32001093,0,0,0,2012/02/15,1
