_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
30100010,姉との時間,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223100503
10020017,ヘアアレンジ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",223102102
40070011,猫カフェ日和,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"30,29,29,29,28,28,28,27,27","49000,49000,49000,49000,49000,49000,49000,49000,49000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223102902
10040017,あなたとどこまでも,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,"32,31,30,29,28","48000,48000,48000,48000,48000",,0,0,0,6,"2,2,2,2,3",223100504
20050015,大冒険へヨーソロー！,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"35,34,34,34,33","42000,42000,42000,42000,42000","2500,2500,2500,3000,3000",0,0,0,4,"165,167,169,171,173",223101504
30070011,大冒険の幕開け,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"34,33,33,33,32","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"183,185,187,189,191",223101504
40030011,見たことのない景色へ,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"29,28,28,28,27","47000,47000,47000,47000,47000","2500,2500,2500,3000,3000",0,0,0,4,"119,121,123,125,127",223101504
30010011,共に歩んだ先に,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223101503
30020010,超絶可憐にかわいい子,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223101503
30030011,青春という舞台,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,"25,24,23,22,21,20,19,18,17","30000,30000,30000,30000,30000,30000,30000,30000,30000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223101503
30040010,クールビューティ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"24,23,23,23,22,22,22,21,21","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223101503
30050011,愛してるよ愛だけに,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"24,23,23,23,22,22,22,21,21","32000,32000,32000,32000,32000,32000,32000,32000,32000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223101503
30060010,お昼寝ライブ,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"6000,5800,5800,5600,5600,5400,5400,5200,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223101503
30070012,『大好き』を伝えたい！,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"20,19,19,19,18,18,18,17,17","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223101503
30080010,癒しの歌を唄おう,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"20,19,19,19,18,18,18,17,17","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"106,108,110,112,114,116,118,120,122",223101503
30090011,ファンとのコネクト,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223101503
30100011,適性が備わっています,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"22,21,21,21,20,20,20,19,19","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223101503
30110011,夢に手を伸ばして,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,"23,22,21,20,19,18,17,16,15","28000,28000,28000,28000,28000,28000,28000,28000,28000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223101503
30120011,同好会の一員として,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223101503
30010012,あなたを見つめる,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"116,118,120,122,124,126,128,130,132",223100302
30020011,大人デート♡,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"22,21,21,21,20,20,20,19,19","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223101002
30030012,あざとくキメちゃう,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223101702
30040011,特別な恋を探して,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223102402
30050012,ふたりで楽しく,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"23,22,22,22,21,21,21,20,20","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",223103102
40030012,おつかれさま会,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"30,29,29,29,28,28,28,27,27","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"158,160,162,164,166,168,170,172,174",223103109
40060011,緊張の舞台袖,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"23,22,22,22,21,21,21,20,20","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"236,238,240,242,244,246,248,250,252",223103109
40090011,持ち前の情報収集能力,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"15000,14800,14800,14600,14600,14400,14400,14200,14200","68000,68000,68000,68000,68000,68000,68000,68000,68000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"161,163,165,167,169,171,173,175,177",223103106
30070013,有志でバンド,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"32,31,31,31,30,30,30,29,29","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"251,253,255,257,259,261,263,265,267",223111503
30050013,模擬店ハシゴ中,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",223111503
30040012,執事喫茶のエース,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"31,30,30,30,29,29,29,28,28","25000,25000,25000,25000,25000,25000,25000,25000,25000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"207,209,211,213,215,217,219,221,223",223111506
10050016,可愛い贈り物たち,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"16000,15800,15800,15600,15600,15400,15400,15200,15200","58000,58000,58000,58000,58000,58000,58000,58000,58000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"201,203,205,207,209,211,213,215,217",223110102
30090012,FULL COMBO！！,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"30,29,29,29,28,28,28,27,27","24000,24000,24000,24000,24000,24000,24000,24000,24000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"303,305,307,309,311,313,315,317,319",223111302
40050011,苺スイーツビュッフェ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"26,25,25,25,24,24,24,23,23","52000,52000,52000,52000,52000,52000,52000,52000,52000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"92,94,96,98,100,102,104,106,108",223112402
30060011,ずっとあなたのことを,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"30,29,29,29,28,28,28,27,27","40000,40000,40000,40000,40000,40000,40000,40000,40000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223110702
30070014,みんなに伝えるラブ,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223111402
30080011,記憶のなかのあなた,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223112102
30090013,大切なあなたへ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223112802
10040018,愛をあなたに,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"115,117,119,121,123",223103001
20050016,楽しむであります！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",223103001
30070015,行きますよー！,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"126,128,130,132,134",223103001
40030013,準備はマルッ♪,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"12000,11800,11800,11600,11600","42000,42200,42400,42600,42800","2500,2500,2500,3000,3000",0,0,0,4,"185,187,189,191,193",223103001
10010019,春らんまんっ！,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"15,14,14,14,13","26000,26000,26000,26000,26000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",223110103
20010017,灼熱の夏浜,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"15000,14800,14800,14600,14600","45000,45200,45400,45600,45800","2500,2500,2500,3000,3000",0,0,0,4,"217,219,221,223,225",223110103
30010013,秋の夜長に,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"15,14,14,14,13","18000,18000,18000,18000,18000","2500,2500,2500,3000,3000",0,0,0,4,"125,127,129,131,133",223110103
40010013,煌めく冬天,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"15,14,14,14,13","26000,26000,26000,26000,26000","2500,2500,2500,3000,3000",0,0,0,4,"102,104,106,108,110",223110103
30010014,準備はできたよ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"17,16,16,16,15","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"107,109,111,113,115",223110108
30020013,フォーマルかすみん,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"8000,7800,7800,7600,7600","38000,38200,38400,38600,38800","2500,2500,2500,3000,3000",0,0,0,4,"136,138,140,142,144",224011105
30030013,社会人になりきります,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"27,26,26,26,25","43000,43000,43000,43000,43000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224011105
30040013,格好よく行きましょう,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26","37000,37000,37000,37000,37000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",224011105
30050014,部下を選『ぶか』！,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"5000,4800,4800,4600,4600","34000,34200,34400,34600,34800","2500,2500,2500,3000,3000",0,0,0,4,"95,97,99,101,103",224011105
30060012,すやぴの前の一仕事,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"19,18,18,18,17","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"122,124,126,128,130",224011105
30070016,ビシッと行きましょう,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"27,26,26,26,25","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"116,118,120,122,124",224011105
30080012,キマってるかな？,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"19,18,18,18,17","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",224011105
30090014,いつもと違う感覚,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"23,22,22,22,21","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"126,128,130,132,134",224011105
30100012,さあ、お仕事です♪,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"7000,6800,6800,6600,6600","37000,37200,37400,37600,37800","2500,2500,2500,3000,3000",0,0,0,4,"122,124,126,128,130",224011105
30110012,行くよベイビーちゃん,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"28,27,27,27,26","45000,45000,45000,45000,45000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",224011105
30120012,ランジュが上司よ！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"25,24,24,24,23","33000,33000,33000,33000,33000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",224011105
40100001,圧倒的音楽センス,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"10000,9800,9800,9600,9600","40000,40200,40400,40600,40800","2500,2500,2500,3000,3000",0,0,0,4,"162,164,166,168,170",223121510
40110001,シビアに分析,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"17,16,16,16,15","21000,21000,21000,21000,21000","2500,2500,2500,3000,3000",0,0,0,4,"122,124,126,128,130",223121510
10040019,µ'sのクリスマス,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"24,23,23,23,22,22,22,21,21","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"256,258,260,262,264,266,268,270,272",223113010
10090018,ごちそう準備中,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"27,26,26,26,25,25,25,24,24","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"250,252,254,256,258,260,262,264,266",223113010
10010020,冬の星は木の上に,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"29,28,28,28,27,27,27,26,26","42000,42000,42000,42000,42000,42000,42000,42000,42000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"127,129,131,133,135,137,139,141,143",223113006
40010014,ふたりでポーズ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"24,23,23,23,22,22,22,21,21","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"143,145,147,149,151,153,155,157,159",223121506
40020012,雪と氷のツリー,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"20,19,19,19,18,18,18,17,17","16000,16000,16000,16000,16000,16000,16000,16000,16000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"302,304,306,308,310,312,314,316,318",223121506
40080011,太古の世界から,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"19,18,18,18,17,17,17,16,16","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"135,137,139,141,143,145,147,149,151",223121509
30110013,憧れの選手が日本に！,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"21,20,20,20,19,19,19,18,18","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"215,217,219,221,223,225,227,229,231",223120602
30060013,抗えないこたつの魅力,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","46000,46000,46000,46000,46000,46000,46000,46000,46000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"181,183,185,187,189,191,193,195,197",223121602
40110002,Jellyfish,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"232,234,236,238,240,242,244,246,248",223122802
30100013,私の印,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223120502
30110014,高鳴る気持ち,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223121202
30120013,最高の恋しましょ！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26,26,26,25,25","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"114,116,118,120,122,124,126,128,130",223121902
60010001,占い屋の少女,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"162,164,166,168,170",223121403
60020001,屋台の売り子,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"18,17,17,17,16","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"120,122,124,126,128",223121403
60030001,執務長官,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"28,27,27,27,26","50000,50000,50000,50000,50000","2500,2500,2500,3000,3000",0,0,0,4,"103,105,107,109,111",223121403
60040001,妖精族の末裔,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"30,29,29,29,28","35000,35000,35000,35000,35000","2500,2500,2500,3000,3000",0,0,0,4,"158,160,162,164,166",223121403
60050001,老舗旅館の看板娘,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"26,25,25,25,24","21000,21000,21000,21000,21000","2500,2500,2500,3000,3000",0,0,0,4,"207,209,211,213,215",223121403
60060001,メッセンジャー,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"18,17,17,17,16","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"137,139,141,143,145",223121403
60070001,メカニック,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"11000,10800,10800,10600,10600","36000,36000,36000,36000,36000","2500,2500,2500,3000,3000",0,0,0,4,"223,225,227,229,231",223121403
60080001,動物学者,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"32,31,31,31,30","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"145,147,149,151,153",223121403
60090001,魔王の末裔,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"27,26,26,26,25","43000,43000,43000,43000,43000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",223121403
20010018,にぎやかな街！,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"24,23,23,23,22","49000,49000,49000,49000,49000","2500,2500,2500,3000,3000",0,0,0,4,"91,93,95,97,99",223120806
30010015,新たなステージへ,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"14000,13800,13800,13600,13600","53000,53000,53000,53000,53000","2500,2500,2500,3000,3000",0,0,0,4,"193,195,197,199,201",223120906
40010015,出会いの予感,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"29,28,28,28,27","47000,47000,47000,47000,47000","2500,2500,2500,3000,3000",0,0,0,4,"119,121,123,125,127",223121003
40010008,雲の上はいつも晴れ,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,"21,20,19,18,17,16,15,14,13","26000,26000,26000,26000,26000,26000,26000,26000,26000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40020008,思い立ったが吉日,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223121515
40030008,笑う門には福来たる,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223121515
40040008,一念天に通ず,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40050008,初心忘るべからず,{0}秒ごとに{1}%の確率で<br>体力が{3}回復する,4,"6000,5900,5800,5700,5600,5500,5400,5300,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40060008,七転び八起き,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"19,18,18,18,17,17,17,16,16","24000,24000,24000,24000,24000,24000,24000,24000,24000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40070008,一生懸命,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223121515
40080008,沈黙は金,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"22,21,21,21,20,20,20,19,19","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",223121515
40090008,嘘も方便,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"22,21,21,21,20,20,20,19,19","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223121515
