_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4293000198,【称号】ぷちぐるラブライブ！[千歌],4293,ぷちぐるラブライブ！とのコラボを記念した千歌ちゃんの称号,198,title_s_0000_00000_0198,1
4293000199,【称号】ぷちぐるラブライブ！[梨子],4293,ぷちぐるラブライブ！とのコラボを記念した梨子ちゃんの称号,199,title_s_0000_00000_0199,1
4293000200,【称号】ぷちぐるラブライブ！[果南],4293,ぷちぐるラブライブ！とのコラボを記念した果南ちゃんの称号,200,title_s_0000_00000_0200,1
4293000201,【称号】ぷちぐるラブライブ！[ダイヤ],4293,ぷちぐるラブライブ！とのコラボを記念したダイヤちゃんの称号,201,title_s_0000_00000_0201,1
4293000202,【称号】ぷちぐるラブライブ！[曜],4293,ぷちぐるラブライブ！とのコラボを記念した曜ちゃんの称号,202,title_s_0000_00000_0202,1
4293000203,【称号】ぷちぐるラブライブ！[善子],4293,ぷちぐるラブライブ！とのコラボを記念した善子ちゃんの称号,203,title_s_0000_00000_0203,1
4293000204,【称号】ぷちぐるラブライブ！[花丸],4293,ぷちぐるラブライブ！とのコラボを記念した花丸ちゃんの称号,204,title_s_0000_00000_0204,1
4293000205,【称号】ぷちぐるラブライブ！[鞠莉],4293,ぷちぐるラブライブ！とのコラボを記念した鞠莉ちゃんの称号,205,title_s_0000_00000_0205,1
4293000206,【称号】ぷちぐるラブライブ！[ルビィ],4293,ぷちぐるラブライブ！とのコラボを記念したルビィちゃんの称号,206,title_s_0000_00000_0206,1
4293000207,【称号】Sailing to the Sunshine,4293,Aqoursの4th LIVE開催を記念した特別な称号,207,title_s_0000_00000_0207,1
4293000208,【称号】Sailing to the Sunshine[TOKYO],4293,Aqoursの4th LIVE開催を記念した特別な称号,208,title_s_0000_00000_0208,1
4293000209,第7回おさんぽラリー[Sailing to the Sunshine],4293,第7回おさんぽラリーで指定ミッションを達成した人だけに贈られる記念の称号,209,title_s_0000_00000_0209,1
4293000210,第7回おさんぽラリー[No.10 フォームフィンガー],4293,メンバーと一緒にライブを盛り上げよう！あなたも10人目のAqoursメンバー♪,210,title_s_0000_00000_0210,1
4293000211,【称号】スクフェスAC Next Stage 稼働開始記念,4293,スクフェスAC Next Stageの稼働開始を記念した特別な称号,211,title_s_0000_00000_0211,1
4293000212,【称号】スクフェスACサポーター[穂乃果],4293,スクフェスACを応援する穂乃果ちゃんの特別な称号,212,title_s_0000_00000_0212,1
4293000213,【称号】スクフェスACサポーター[絵里],4293,スクフェスACを応援する絵里ちゃんの特別な称号,213,title_s_0000_00000_0213,1
4293000214,【称号】スクフェスACサポーター[ことり],4293,スクフェスACを応援することりちゃんの特別な称号,214,title_s_0000_00000_0214,1
4293000215,【称号】スクフェスACサポーター[海未],4293,スクフェスACを応援する海未ちゃんの特別な称号,215,title_s_0000_00000_0215,1
4293000216,【称号】スクフェスACサポーター[凛],4293,スクフェスACを応援する凛ちゃんの特別な称号,216,title_s_0000_00000_0216,1
4293000217,【称号】スクフェスACサポーター[真姫],4293,スクフェスACを応援する真姫ちゃんの特別な称号,217,title_s_0000_00000_0217,1
4293000218,【称号】スクフェスACサポーター[希],4293,スクフェスACを応援する希ちゃんの特別な称号,218,title_s_0000_00000_0218,1
4293000219,【称号】スクフェスACサポーター[花陽],4293,スクフェスACを応援する花陽ちゃんの特別な称号,219,title_s_0000_00000_0219,1
4293000220,【称号】スクフェスACサポーター[にこ],4293,スクフェスACを応援するにこちゃんの特別な称号,220,title_s_0000_00000_0220,1
4293000221,【称号】スクフェスACサポーター[千歌],4293,スクフェスACを応援する千歌ちゃんの特別な称号,221,title_s_0000_00000_0221,1
4293000222,【称号】スクフェスACサポーター[梨子],4293,スクフェスACを応援する梨子ちゃんの特別な称号,222,title_s_0000_00000_0222,1
4293000223,【称号】スクフェスACサポーター[果南],4293,スクフェスACを応援する果南ちゃんの特別な称号,223,title_s_0000_00000_0223,1
4293000224,【称号】スクフェスACサポーター[ダイヤ],4293,スクフェスACを応援するダイヤちゃんの特別な称号,224,title_s_0000_00000_0224,1
4293000225,【称号】スクフェスACサポーター[曜],4293,スクフェスACを応援する曜ちゃんの特別な称号,225,title_s_0000_00000_0225,1
4293000226,【称号】スクフェスACサポーター[善子],4293,スクフェスACを応援する善子ちゃんの特別な称号,226,title_s_0000_00000_0226,1
4293000227,【称号】スクフェスACサポーター[花丸],4293,スクフェスACを応援する花丸ちゃんの特別な称号,227,title_s_0000_00000_0227,1
4293000228,【称号】スクフェスACサポーター[鞠莉],4293,スクフェスACを応援する鞠莉ちゃんの特別な称号,228,title_s_0000_00000_0228,1
4293000229,【称号】スクフェスACサポーター[ルビィ],4293,スクフェスACを応援するルビィちゃんの特別な称号,229,title_s_0000_00000_0229,1
4293000230,第8回おさんぽラリー[イタリア],4293,第8回おさんぽラリーで指定ミッションを達成した人だけに贈られる記念の称号,230,title_s_0000_00000_0230,1
4293000231,穂乃果ちゃん HAPPY BIRTHDAY！,4293,8月3日は高坂穂乃果ちゃんのお誕生日♪,231,title_s_0000_00000_0231,1
4293000232,絵里ちゃん HAPPY BIRTHDAY！,4293,10月21日は絢瀬絵里ちゃんのお誕生日♪,232,title_s_0000_00000_0232,1
4293000233,ことりちゃん HAPPY BIRTHDAY！,4293,9月12日は南ことりちゃんのお誕生日♪,233,title_s_0000_00000_0233,1
4293000234,海未ちゃん HAPPY BIRTHDAY！,4293,3月15日は園田海未ちゃんのお誕生日♪,234,title_s_0000_00000_0234,1
4293000235,凛ちゃん HAPPY BIRTHDAY！,4293,11月1日は星空 凛ちゃんのお誕生日♪,235,title_s_0000_00000_0235,1
4293000236,真姫ちゃん HAPPY BIRTHDAY！,4293,4月19日は西木野真姫ちゃんのお誕生日♪,236,title_s_0000_00000_0236,1
4293000237,希ちゃん HAPPY BIRTHDAY！,4293,6月9日は東條 希ちゃんのお誕生日♪,237,title_s_0000_00000_0237,1
4293000238,花陽ちゃん HAPPY BIRTHDAY！,4293,1月17日は小泉花陽ちゃんのお誕生日♪,238,title_s_0000_00000_0238,1
4293000239,にこちゃん HAPPY BIRTHDAY！,4293,7月22日は矢澤にこちゃんのお誕生日♪,239,title_s_0000_00000_0239,1
4293000240,千歌ちゃん HAPPY BIRTHDAY！,4293,8月1日は高海千歌ちゃんのお誕生日♪,240,title_s_0000_00000_0240,1
4293000241,梨子ちゃん HAPPY BIRTHDAY！,4293,9月19日は桜内梨子ちゃんのお誕生日♪,241,title_s_0000_00000_0241,1
4293000242,果南ちゃん HAPPY BIRTHDAY！,4293,2月10日は松浦果南ちゃんのお誕生日♪,242,title_s_0000_00000_0242,1
4293000243,ダイヤちゃん HAPPY BIRTHDAY！,4293,1月1日は黒澤ダイヤちゃんのお誕生日♪,243,title_s_0000_00000_0243,1
4293000244,曜ちゃん HAPPY BIRTHDAY！,4293,4月17日は渡辺 曜ちゃんのお誕生日♪,244,title_s_0000_00000_0244,1
4293000245,善子ちゃん HAPPY BIRTHDAY！,4293,7月13日は津島善子ちゃんのお誕生日♪,245,title_s_0000_00000_0245,1
4293000246,花丸ちゃん HAPPY BIRTHDAY！,4293,3月4日は国木田花丸ちゃんのお誕生日♪,246,title_s_0000_00000_0246,1
4293000247,鞠莉ちゃん HAPPY BIRTHDAY！,4293,6月13日は小原鞠莉ちゃんのお誕生日♪,247,title_s_0000_00000_0247,1
4293000248,ルビィちゃん HAPPY BIRTHDAY！,4293,9月21日は黒澤ルビィちゃんのお誕生日♪,248,title_s_0000_00000_0248,1
4293000249,μ'sのバレンタインプレゼント,4293,μ'sからのバレンタインプレゼント♪,249,title_s_0000_00000_0249,1
4293000250,Aqoursのバレンタインプレゼント,4293,Aqoursからのバレンタインプレゼント♪,250,title_s_0000_00000_0250,1
4293000251,穂乃果ちゃんのバレンタインプレゼント,4293,穂乃果ちゃんからのバレンタインプレゼント♪,251,title_s_0000_00000_0251,1
4293000252,絵里ちゃんのバレンタインプレゼント,4293,絵里ちゃんからのバレンタインプレゼント♪,252,title_s_0000_00000_0252,1
4293000253,ことりちゃんのバレンタインプレゼント,4293,ことりちゃんからのバレンタインプレゼント♪,253,title_s_0000_00000_0253,1
4293000254,海未ちゃんのバレンタインプレゼント,4293,海未ちゃんからのバレンタインプレゼント♪,254,title_s_0000_00000_0254,1
4293000255,凛ちゃんのバレンタインプレゼント,4293,凛ちゃんからのバレンタインプレゼント♪,255,title_s_0000_00000_0255,1
4293000256,真姫ちゃんのバレンタインプレゼント,4293,真姫ちゃんからのバレンタインプレゼント♪,256,title_s_0000_00000_0256,1
4293000257,希ちゃんのバレンタインプレゼント,4293,希ちゃんからのバレンタインプレゼント♪,257,title_s_0000_00000_0257,1
4293000258,花陽ちゃんのバレンタインプレゼント,4293,花陽ちゃんからのバレンタインプレゼント♪,258,title_s_0000_00000_0258,1
4293000259,にこちゃんのバレンタインプレゼント,4293,にこちゃんからのバレンタインプレゼント♪,259,title_s_0000_00000_0259,1
4293000260,千歌ちゃんのバレンタインプレゼント,4293,千歌ちゃんからのバレンタインプレゼント♪,260,title_s_0000_00000_0260,1
4293000261,梨子ちゃんのバレンタインプレゼント,4293,梨子ちゃんからのバレンタインプレゼント♪,261,title_s_0000_00000_0261,1
4293000262,果南ちゃんのバレンタインプレゼント,4293,果南ちゃんからのバレンタインプレゼント♪,262,title_s_0000_00000_0262,1
4293000263,ダイヤちゃんのバレンタインプレゼント,4293,ダイヤちゃんからのバレンタインプレゼント♪,263,title_s_0000_00000_0263,1
4293000264,曜ちゃんのバレンタインプレゼント,4293,曜ちゃんからのバレンタインプレゼント♪,264,title_s_0000_00000_0264,1
4293000265,善子ちゃんのバレンタインプレゼント,4293,善子ちゃんからのバレンタインプレゼント♪,265,title_s_0000_00000_0265,1
4293000266,花丸ちゃんのバレンタインプレゼント,4293,花丸ちゃんからのバレンタインプレゼント♪,266,title_s_0000_00000_0266,1
4293000267,鞠莉ちゃんのバレンタインプレゼント,4293,鞠莉ちゃんからのバレンタインプレゼント♪,267,title_s_0000_00000_0267,1
4293000268,ルビィちゃんのバレンタインプレゼント,4293,ルビィちゃんからのバレンタインプレゼント♪,268,title_s_0000_00000_0268,1
4293000269,【称号】Saint Snow,4293,Saint Snowを応援する人のための称号,269,title_s_0000_00000_0269,1
4293000270,第9回おさんぽラリー[spring],4293,第9回おさんぽラリーで指定ミッションを達成した人だけに贈られる記念の称号,270,title_s_0000_00000_0270,1
4293000271,【称号】Aqoursアジアツアー[千葉],4293,Aqoursアジアツアー[千葉]の開催を記念した特別な称号,271,title_s_0000_00000_0271,1
4293000272,【称号】スクフェス6周年,4293,スクフェスの6周年を記念した特別な称号,272,title_s_0000_00000_0272,1
4293000273,【称号】Next SPARKLING!!,4293,Aqoursの5th LIVE開催を記念した特別な称号,273,title_s_0000_00000_0273,1
4293000274,第10回おさんぽラリー [流れ星],4293,第10回おさんぽラリーで指定ミッションを達成した人だけに贈られる記念の称号,274,title_s_0000_00000_0274,1
4293000275,第10回おさんぽラリー [宝探し],4293,島の伝説の本を記した著者が作った宝箱と地図,275,title_s_0000_00000_0275,1
4293000276,【称号】Aqours CLUB 2019,4293,Aqours CLUB 2019を応援する人のための称号,276,title_s_0000_00000_0276,1
4293000277,【称号】ラブライブ！シリーズ9周年,4293,ラブライブ！シリーズ9周年を記念した特別な称号,277,title_s_0000_00000_0277,1
4293000278,【称号】学校祭ライブ中止の危機からの脱出,4293,「リアル脱出ゲーム×ラブライブ！サンシャイン!!」スクフェスコラボ第2弾を記念した特別な称号,278,title_s_0000_00000_0278,1
4293000904,【称号】スクフェス全国大会2019オンライン予選,4293,スクフェス全国大会2019オンライン予選に参加した証,904,title_s_0000_00000_0904,1
4293000279,【称号】サマー・オブ・ラブライブ！2019,4293,サマー・オブ・ラブライブ！2019の開催を記念した特別な称号,279,title_s_0000_00000_0279,1
4293000280,スクフェス全国大会2019ファイナリスト,4293,スクフェス全国大会2019ファイナリストに贈られる証,280,title_s_0000_00000_0280,1
4293000281,スクフェス全国大会2019第3位,4293,スクフェス全国大会2019第3位入賞者に贈られる証,281,title_s_0000_00000_0281,1
4293000282,スクフェス全国大会2019準優勝,4293,スクフェス全国大会2019準優勝者に贈られる証,282,title_s_0000_00000_0282,1
4293000283,スクフェス全国大会2019優勝,4293,スクフェス全国大会2019優勝者に贈られる証,283,title_s_0000_00000_0283,1
